Date;Time;Ventilation Indicator;IAQ Indicator;Virus Index;thermalIndicator;Temperature (°C);Humidity (%);CO2 (ppm);Formaldehyde (µg/m³);TVOC (ppb);PM 1.0 (µg/m³);PM 4.0 (µg/m³);PM 10 (µg/m³);PM 2.5 (µg/m³)
2023-07-11;04:20:17;3.00;83.00;5.00;;23.80;52.00;;36.00;125.00;2.00;2.00;2.00;2.00
2023-07-11;04:35:18;3.00;83.00;5.00;;23.80;52.00;;36.00;124.00;2.00;3.00;3.00;3.00
2023-07-11;04:50:17;3.00;83.00;5.00;;23.80;52.00;;36.00;126.00;3.00;3.00;3.00;3.00
2023-07-11;05:05:17;3.00;83.00;5.00;;23.90;52.00;;35.00;128.00;3.00;3.00;3.00;3.00
2023-07-11;05:20:17;3.00;83.00;5.00;;23.90;52.00;;35.00;128.00;3.00;3.00;3.00;3.00
2023-07-11;05:35:17;3.00;83.00;5.00;;23.80;52.00;;36.00;129.00;3.00;3.00;3.00;3.00
2023-07-11;05:50:17;3.00;83.00;5.00;;23.80;52.00;;35.00;127.00;3.00;4.00;4.00;4.00
2023-07-11;06:05:17;3.00;83.00;5.00;;23.80;52.00;;35.00;133.00;3.00;3.00;3.00;3.00
2023-07-11;06:20:17;3.00;83.00;5.00;;23.80;52.00;;35.00;130.00;3.00;3.00;3.00;3.00
2023-07-11;06:35:17;3.00;83.00;5.00;;23.80;51.00;;34.00;124.00;3.00;3.00;3.00;3.00
2023-07-11;06:50:17;3.00;85.00;5.00;;23.60;51.00;;31.00;89.00;3.00;3.00;3.00;3.00
2023-07-11;07:05:17;3.00;87.00;5.00;;23.40;52.00;;29.00;60.00;2.00;3.00;3.00;3.00
2023-07-11;07:20:17;3.00;87.00;5.00;;23.30;52.00;;29.00;48.00;2.00;2.00;2.00;2.00
2023-07-11;07:35:17;3.00;87.00;5.00;;23.20;51.00;;29.00;41.00;2.00;2.00;2.00;2.00
2023-07-11;07:50:17;3.00;87.00;5.00;;23.20;51.00;;29.00;37.00;3.00;3.00;3.00;3.00
2023-07-11;08:05:17;3.00;87.00;5.00;;23.10;51.00;;31.00;33.00;3.00;3.00;3.00;3.00
2023-07-11;08:20:17;3.00;87.00;5.00;;23.10;51.00;;31.00;31.00;3.00;3.00;3.00;3.00
2023-07-11;08:35:17;3.00;87.00;5.00;;23.10;51.00;;29.00;29.00;2.00;2.00;2.00;2.00
2023-07-11;08:50:17;3.00;87.00;5.00;;23.10;51.00;;31.00;32.00;2.00;2.00;2.00;2.00
2023-07-11;09:05:17;3.00;87.00;5.00;;23.10;51.00;;29.00;36.00;2.00;2.00;2.00;2.00
2023-07-11;09:20:17;3.00;87.00;5.00;;23.10;51.00;;30.00;37.00;2.00;2.00;2.00;2.00
2023-07-11;09:35:17;3.00;87.00;5.00;;23.10;51.00;;29.00;40.00;2.00;2.00;2.00;2.00
2023-07-11;09:50:17;3.00;87.00;5.00;;23.10;52.00;;28.00;41.00;2.00;2.00;2.00;2.00
2023-07-11;10:05:17;3.00;87.00;5.00;;23.20;52.00;;28.00;47.00;2.00;2.00;2.00;2.00
2023-07-11;10:20:17;3.00;87.00;5.00;;23.20;52.00;;27.00;49.00;2.00;2.00;2.00;2.00
2023-07-11;10:35:17;3.00;87.00;5.00;;23.20;52.00;;28.00;46.00;2.00;2.00;2.00;2.00
2023-07-11;10:50:17;3.00;87.00;5.00;;23.20;52.00;;30.00;50.00;2.00;2.00;2.00;2.00
2023-07-11;11:05:17;3.00;87.00;5.00;;23.20;53.00;;31.00;56.00;2.00;2.00;2.00;2.00
2023-07-11;11:20:17;3.00;87.00;5.00;;23.20;53.00;;27.00;59.00;2.00;2.00;2.00;2.00
2023-07-11;11:35:17;3.00;87.00;5.00;;23.20;54.00;;28.00;62.00;2.00;2.00;2.00;2.00
2023-07-11;11:50:17;3.00;87.00;5.00;;23.20;54.00;;28.00;64.00;2.00;2.00;2.00;2.00
2023-07-11;12:05:17;3.00;87.00;5.00;;23.20;54.00;;27.00;69.00;1.00;2.00;2.00;2.00
2023-07-11;12:20:17;3.00;87.00;5.00;;23.30;55.00;;26.00;70.00;1.00;1.00;1.00;1.00
2023-07-11;12:35:17;3.00;87.00;5.00;;23.30;55.00;;29.00;70.00;1.00;1.00;1.00;1.00
2023-07-11;12:50:17;3.00;86.00;5.00;;23.30;55.00;;28.00;76.00;1.00;1.00;1.00;1.00
2023-07-11;13:05:17;3.00;86.00;5.00;;23.30;55.00;;28.00;76.00;1.00;1.00;1.00;1.00
2023-07-11;13:20:17;3.00;86.00;5.00;;23.40;55.00;;29.00;81.00;1.00;1.00;1.00;1.00
2023-07-11;13:35:17;3.00;86.00;5.00;;23.30;55.00;;31.00;84.00;1.00;1.00;1.00;1.00
2023-07-11;13:50:17;3.00;86.00;5.00;;23.30;55.00;;29.00;81.00;1.00;1.00;1.00;1.00
2023-07-11;14:05:17;3.00;86.00;5.00;;23.30;55.00;;30.00;84.00;1.00;1.00;1.00;1.00
2023-07-11;14:20:17;3.00;86.00;5.00;;23.40;54.00;;29.00;83.00;1.00;1.00;1.00;1.00
2023-07-11;14:35:17;3.00;86.00;5.00;;23.40;54.00;;31.00;84.00;1.00;1.00;1.00;1.00
2023-07-11;14:50:17;3.00;86.00;5.00;;23.40;54.00;;33.00;78.00;1.00;1.00;1.00;1.00
2023-07-11;15:05:17;3.00;86.00;5.00;;23.30;55.00;;32.00;75.00;1.00;1.00;1.00;1.00
2023-07-11;15:20:17;3.00;86.00;5.00;;23.20;55.00;;31.00;77.00;1.00;1.00;1.00;1.00
2023-07-11;15:35:17;3.00;86.00;5.00;;23.20;55.00;;31.00;75.00;1.00;2.00;2.00;1.00
2023-07-11;15:50:17;3.00;86.00;5.00;;23.20;55.00;;33.00;80.00;1.00;1.00;1.00;1.00
2023-07-11;16:05:17;3.00;86.00;5.00;;23.20;55.00;;33.00;78.00;1.00;1.00;1.00;1.00
2023-07-11;16:20:17;3.00;85.00;5.00;;23.10;56.00;;34.00;92.00;1.00;1.00;1.00;1.00
2023-07-11;16:35:17;3.00;84.00;5.00;;23.00;56.00;;33.00;104.00;1.00;1.00;1.00;1.00
2023-07-11;16:50:17;3.00;85.00;5.00;;23.00;56.00;;33.00;98.00;1.00;1.00;1.00;1.00
2023-07-11;17:05:17;3.00;86.00;5.00;;23.00;56.00;;32.00;88.00;1.00;1.00;1.00;1.00
2023-07-11;17:20:17;3.00;86.00;5.00;;23.00;56.00;;32.00;78.00;1.00;1.00;1.00;1.00
2023-07-11;17:35:17;3.00;87.00;5.00;;23.00;56.00;;33.00;68.00;1.00;1.00;1.00;1.00
2023-07-11;17:50:17;3.00;87.00;5.00;;23.10;56.00;;33.00;69.00;1.00;1.00;1.00;1.00
2023-07-11;18:05:17;3.00;87.00;5.00;;23.00;57.00;;33.00;72.00;1.00;2.00;2.00;1.00
2023-07-11;18:20:17;3.00;87.00;5.00;;23.10;57.00;;33.00;72.00;1.00;2.00;2.00;2.00
2023-07-11;18:35:17;3.00;86.00;5.00;;23.10;57.00;;33.00;74.00;1.00;2.00;2.00;2.00
2023-07-11;18:50:17;3.00;86.00;5.00;;23.10;57.00;;32.00;75.00;1.00;2.00;2.00;2.00
2023-07-11;19:05:17;3.00;86.00;5.00;;23.10;57.00;;31.00;74.00;1.00;2.00;2.00;2.00
